SNR,Accuracy
-20.0,0.08926961226330027
-18.0,0.09943977591036414
-16.0,0.14092393840410639
-14.0,0.19719583898688375
-12.0,0.24586499776486365
-10.0,0.3408463661453542
-8.0,0.48005502063273725
-6.0,0.6205059920106525
-4.0,0.7276805742485419
-2.0,0.8394538606403014
0.0,0.8434988179669031
2.0,0.8711167086481948
4.0,0.8928404305100608
6.0,0.88507326007326
8.0,0.8850574712643678
10.0,0.889895786135025
12.0,0.8970792767732962
14.0,0.8836477987421384
16.0,0.8797692990239574
18.0,0.8796090626388272
