SNR,Accuracy
-20.0,0.09332732191163211
-18.0,0.09337068160597572
-16.0,0.10919272048530097
-14.0,0.17141564902758932
-12.0,0.2364774251229325
-10.0,0.3137074517019319
-8.0,0.44108207244383313
-6.0,0.5983133599644918
-4.0,0.7209510991475998
-2.0,0.8422787193973634
0.0,0.8581560283687943
2.0,0.889168765743073
4.0,0.8961160505381376
6.0,0.9038461538461539
8.0,0.886896551724138
10.0,0.8998640688717716
12.0,0.9086694483078349
14.0,0.89937106918239
16.0,0.8917480035492458
18.0,0.8929364726788094
